checked_items,tone,category
아동_일정변화_집에 돌아가기|아동_일정변화_화장실 가기|아동_미리알림_1시간 전|일정_변수_완료후보상있음,strict,transition_preparation
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_그림/사진 카드가 필요해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,kind,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요,strict,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_그림/사진 카드가 필요해요,strict,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_단어로 대답해요|아동_설명_선택지로 물어보면 잘 대답해요,strict,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요,strict,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_설명_선택지로 물어보면 잘 대답해요,strict,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_설명_선택지로 물어보면 잘 대답해요,strict,communication_support
아동_의사소통_문장으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,strict,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요,strict,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_설명_선택지로 물어보면 잘 대답해요,strict,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_설명_선택지로 물어보면 잘 대답해요,strict,communication_support
아동_의사소통_단어로 대답해요|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_설명_선택지로 물어보면 잘 대답해요,strict,communication_support
아동_의사소통_고개 끄덕임이나 손짓으로 대답해요|아동_의사소통_그림/사진 카드가 필요해요|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,communication_support
